stddev,error,error / mN,normalised
20.6479054669916,0.027264675579726,27.264675579726,1.32045720682479
20.6479054669916,0.003613850750373,3.61385075037324,0.175022631527951
20.6479054669916,-0.011177137825471,-11.177137825471,-0.541320660506664
20.6479054669916,-0.018150867512426,-18.1508675124262,-0.879065798777645
20.6479054669916,-0.013255786008779,-13.2557860087785,-0.641991800571233
20.6479054669916,0.006261615645805,6.26161564580485,0.303256698642624
20.6479054669916,0.036846908131415,36.8469081314151,1.78453491034816
20.6479054669916,0.027264675579726,27.264675579726,1.32045720682479
20.6479054669916,-0.000140808659429,-0.140808659428893,-0.00681951298421
20.6479054669916,-0.013686227986416,-13.6862279864163,-0.662838562889371
20.6479054669916,-0.022328081456763,-22.3280814567628,-1.08137270835811
20.6479054669916,-0.021607452103108,-21.6074521031082,-1.04647186309772
20.6479054669916,0.001000397421698,1.00039742169811,0.048450310047059
20.6479054669916,0.027191675107018,27.191675107018,1.31692171636913
20.6479054669916,0.027264675579726,27.264675579726,1.32045720682479
20.6479054669916,0.005168740965687,5.16874096568654,0.250327616713931
20.6479054669916,-0.00116563333078,-1.1656333307799,-0.056452860685716
20.6479054669916,-0.027331071909765,-27.331071909765,-1.32367285163415
20.6479054669916,-0.021595024028563,-21.5950240285632,-1.04586995824277
20.6479054669916,-0.000289360536653,-0.289360536652516,-0.014014038233326
20.6479054669916,0.030008705337248,30.0087053372482,1.45335348349115
20.6479054669916,0.023481017329319,23.4810173293186,1.13721061765108
20.6479054669916,-0.002166584810286,-2.16658481028564,-0.10493000434108
20.6479054669916,-0.017189564110972,-17.1895641109723,-0.832508853668092
20.6479054669916,-0.024556849491857,-24.5568494918567,-1.18931431234582
20.6479054669916,-0.018446578477129,-18.4465784771293,-0.893387394988736
20.6479054669916,0.005043664340382,5.0436643403815,0.244270022857499
20.6479054669916,0.034536667163192,34.5366671631919,1.67264748564465
20.6479054669916,0.023852478668501,23.852478668501,1.15520088498237
20.6479054669916,-0.002558759607043,-2.55875960704321,-0.123923446430619
20.6479054669916,-0.02177828541247,-21.77828541247,-1.05474550177913
20.6479054669916,-0.029254661669918,-29.2546616699174,-1.41683434751699
20.6479054669916,-0.02700399825004,-27.0039982500396,-1.30783232678051
20.6479054669916,-0.007246320487584,-7.24632048758389,-0.350947000370963
20.6479054669916,0.022129306075633,22.1293060756333,1.07174580545276
21.777814163837,0.036036934684452,36.0369346844518,1.65475444015372
21.777814163837,0.020205268374178,20.2052683741784,0.927791385405889
21.777814163837,0.012977533601934,12.9775336019338,0.595906159557716
21.777814163837,0.009354790494779,9.35479049477861,0.429555988695717
21.777814163837,-0.010217597588457,-10.2175975884566,-0.469174615578426
21.777814163837,0.007816755316501,7.81675531650139,0.358932042384742
21.777814163837,0.036127234688476,36.1272346884758,1.65890086198213
21.777814163837,0.022244041122463,22.2440411224629,1.02140834498441
21.777814163837,-0.002306927317531,-2.30692731753057,-0.105930159022172
21.777814163837,-0.011966945622848,-11.9669456228479,-0.549501687029709
21.777814163837,-0.017267312863305,-17.2673128633054,-0.792885490407871
21.777814163837,-0.010608500299129,-10.608500299129,-0.487124199854034
21.777814163837,0.011119068841036,11.1190688410354,0.510568634546395
21.777814163837,0.043281568674428,43.2815686744275,1.98741564919304
21.777814163837,0.022143600842638,22.1436008426374,1.01679629902471
21.777814163837,-0.004137926472729,-4.1379264727287,-0.190006510368699
21.777814163837,-0.016503045827942,-16.503045827942,-0.757791654561276
21.777814163837,-0.023802717557359,-23.8027175573592,-1.09298010251573
21.777814163837,-0.022027474274431,-22.0274742744306,-1.01146396551625
21.777814163837,-0.001260874298002,-1.26087429800181,-0.057897192460001
21.777814163837,0.029024478143515,29.0244781435152,1.33275442269645
21.777814163837,0.020586776505342,20.5867765053415,0.945309586649273
21.777814163837,-0.002309641919688,-2.30964191968808,-0.106054808912978
21.777814163837,-0.01455939068321,-14.55939068321,-0.668542332746437
21.777814163837,-0.018833638308153,-18.8336383081524,-0.86480847740112
21.777814163837,-0.01304214113328,-13.0421411332804,-0.598872826958796
21.777814163837,0.007024091486527,7.02409148652672,0.322534274270304
21.777814163837,0.024868422240463,24.8684222404631,1.14191543987726
21.777814163837,0.013964504542249,13.9645045422493,0.641226178035716
21.777814163837,-0.014244390304904,-14.2443903049042,-0.654078053827717
21.777814163837,-0.030624406250982,-30.6244062509819,-1.40622038651772
21.777814163837,-0.042766928229285,-42.7669282292849,-1.96378423966447
21.777814163837,-0.038529540789552,-38.5295407895518,-1.76921065170681
21.777814163837,-0.021958358447458,-21.9583584474576,-1.00829028488637
21.777814163837,0.000192688629269,0.192688629268911,0.008847932479325
22.6173111804141,0.035402796093802,35.4027960938021,1.5652964143881
22.6173111804141,0.007859000983109,7.8590009831086,0.34747724521358
22.6173111804141,-0.004239870177667,-4.23987017766669,-0.18746128325538
22.6173111804141,-0.008149876605083,-8.14987660508337,-0.360337996858835
22.6173111804141,-0.001862838736773,-1.8628387367734,-0.082363403939305
22.6173111804141,0.015564911308159,15.5649113081586,0.688185752232004
22.6173111804141,0.042550183962626,42.5501839626263,1.88131045389133
22.6173111804141,0.026334079868615,26.334079868615,1.16433291555096
22.6173111804141,8.29060854223296E-05,0.08290608542233,0.003665603075494
22.6173111804141,-0.012516991619311,-12.5169916193107,-0.55342527321064
22.6173111804141,-0.015741311313127,-15.7413113131266,-0.695985088039912
22.6173111804141,-0.010855518413284,-10.8555184132841,-0.479965028852973
22.6173111804141,0.012008844862019,12.0088448620188,0.53095811284668
22.6173111804141,0.044688711894154,44.6887118941537,1.97586315798903
22.6173111804141,0.025837126711194,25.8371267111934,1.14236066812255
22.6173111804141,-0.001170339172228,-1.1703391722282,-0.051745283198901
22.6173111804141,-0.017498743353135,-17.4987433531349,-0.773688048661076
22.6173111804141,-0.02794653517122,-27.9465351712203,-1.23562588622033
22.6173111804141,-0.020690031307285,-20.6900313072846,-0.914787400776514
22.6173111804141,0.000657674381025,0.657674381024709,0.029078362842451
22.6173111804141,0.026935535573699,26.9355355736987,1.1909256303209
22.6173111804141,0.025315733234555,25.3157332345544,1.11930781836159
22.6173111804141,-0.002067842005714,-2.06784200571353,-0.091427402188471
22.6173111804141,-0.020039178756238,-20.039178756238,-0.886010657782842
22.6173111804141,-0.035543401061312,-35.5434010613118,-1.57151311125309
22.6173111804141,-0.033564648352834,-33.564648352834,-1.48402469617608
22.6173111804141,-0.01273562055014,-12.7356205501399,-0.563091715392258
22.6173111804141,0.017619700565313,17.6197005653127,0.77903604123247
22.6173111804141,0.023484067088758,23.4840670887576,1.03832267688363
22.6173111804141,-0.002517272320212,-2.51727232021226,-0.111298478414717
22.6173111804141,-0.022557889431148,-22.5578894311476,-0.997372731497896
22.6173111804141,-0.035760648343245,-35.7606483432447,-1.58111846532015
22.6173111804141,-0.02959445427551,-29.59445427551,-1.30848685060043
22.6173111804141,-0.01015852466821,-10.1585246682103,-0.449148202771657
22.6173111804141,0.020870263021234,20.8702630212341,0.922756151460968
10.5159543089384,0.014033622773082,14.0336227730818,1.3345077736933
10.5159543089384,0.001872697008204,1.87269700820375,0.178081508647484
10.5159543089384,-0.003183710371899,-3.18371037189946,-0.302750494949694
10.5159543089384,-0.008964869627485,-8.96486962748511,-0.852501766755028
10.5159543089384,-0.010139141961562,-10.139141961562,-0.964167555667666
10.5159543089384,0.002217995720377,2.21799572037717,0.210917207817451
10.5159543089384,0.017646391349989,17.6463913499885,1.67805895989766
10.5159543089384,0.013469746313906,13.469746313906,1.28088672869726
10.5159543089384,0.002041697445536,2.04169744553601,0.194152369395577
10.5159543089384,-0.005517216410449,-5.51721641044856,-0.524651995279118
10.5159543089384,-0.009679871477737,-9.67987147773708,-0.920493869920048
10.5159543089384,-0.006037631347845,-6.03763134784452,-0.574140127512027
10.5159543089384,0.005732879816047,5.73287981604675,0.545160205876314
10.5159543089384,0.017420515765477,17.420515765477,1.6565796363978
10.5159543089384,0.012369618467041,12.3696184670413,1.17627160632748
10.5159543089384,-0.002706564841818,-2.70656484181819,-0.257377006622943
10.5159543089384,-0.008169223273201,-8.1692232732008,-0.776840887018415
10.5159543089384,-0.016215638390721,-16.2156383907208,-1.54200350385108
10.5159543089384,-0.013169774804107,-13.1697748041066,-1.25236135658298
10.5159543089384,-0.007177778593614,-7.17777859361402,-0.682560838773618
10.5159543089384,0.01042649766665,10.4264976666504,0.991493245438319
10.5159543089384,0.014867249930307,14.8672499303072,1.41378038488341
10.5159543089384,-0.001118935733418,-1.11893573341809,-0.106403632095189
10.5159543089384,-0.009027225493503,-9.02722549350299,-0.858431410816422
10.5159543089384,-0.01524388587606,-15.2438858760604,-1.44959605454955
10.5159543089384,-0.012620523382777,-12.6205233827768,-1.20013105915167
10.5159543089384,-0.000344635911094,-0.344635911093683,-0.032772671026228
10.5159543089384,0.016733138986712,16.7331389867122,1.59121450085509
10.5159543089384,0.012497993799246,12.4979937992455,1.18847927939574
10.5159543089384,0.000283442895599,0.283442895598562,0.026953606612539
10.5159543089384,-0.006787969698851,-6.78796969885065,-0.645492505904196
10.5159543089384,-0.011230125489419,-11.2301254894194,-1.06791311178235
10.5159543089384,-0.006479632491637,-6.47963249163674,-0.616171609468594
10.5159543089384,-0.00174701454011,-1.74701454011039,-0.166129909733961
10.5159543089384,0.01394788177914,13.9478817791403,1.32635435352594
10.0513795792334,0.014870069063726,14.8700690637255,1.47940578171455
10.0513795792334,0.003127442389446,3.12744238944618,0.311145586015637
10.0513795792334,-0.00506894969552,-5.06894969552008,-0.504303877449098
10.0513795792334,-0.009349605569604,-9.34960556960363,-0.930181324454242
10.0513795792334,-0.007528579799004,-7.5285797990039,-0.749009600090947
10.0513795792334,0.006418966003377,6.41896600337732,0.638615421174543
10.0513795792334,0.019876022927569,19.8760229275687,1.97744227753905
10.0513795792334,0.013354458430119,13.3544584301185,1.32861945217047
10.0513795792334,-0.001010648779549,-1.01064877954948,-0.100548265199091
10.0513795792334,-0.006810185213094,-6.81018521309418,-0.677537362847618
10.0513795792334,-0.0129546988243,-12.9546988242994,-1.28884783647654
10.0513795792334,-0.009745589528422,-9.74558952842242,-0.96957730544345
10.0513795792334,-0.006578989268655,-6.57898926865519,-0.654535948701777
10.0513795792334,0.012595533012303,12.5955330123033,1.25311484985865
10.0513795792334,0.01291138347682,12.9113834768203,1.28453844320991
10.0513795792334,-0.001404674845029,-1.40467484502882,-0.139749457669566
10.0513795792334,-0.004269452824071,-4.26945282407054,-0.424762868660481
10.0513795792334,-0.011151334715488,-11.1513347154877,-1.10943325019054
10.0513795792334,-0.008655069255913,-8.65506925591331,-0.861082718813554
10.0513795792334,-0.001471365083771,-1.47136508377121,-0.146384391532793
10.0513795792334,0.015211473695982,15.2114736959823,1.51337172933056
10.0513795792334,0.012478118301086,12.4781183010859,1.24143339754737
10.0513795792334,-0.000863502116092,-0.863502116092429,-0.085908815728785
10.0513795792334,-0.005091839176502,-5.09183917650224,-0.506581125144475
10.0513795792334,-0.011829844330317,-11.8298443303173,-1.1769373783036
10.0513795792334,-0.010317826552978,-10.3178265529775,-1.02650849782796
10.0513795792334,0.000665531462209,0.66553146220949,0.066212946885869
10.0513795792334,0.011487028147594,11.4870281475938,1.14283099718238
10.0513795792334,0.011663906763291,11.6639067632907,1.16042844381172
10.0513795792334,-0.001012283742477,-1.01228374247675,-0.100710925748757
10.0513795792334,-0.008590659840924,-8.59065984092378,-0.854674701438247
10.0513795792334,-0.014303543239322,-14.3035432393215,-1.42304278995425
10.0513795792334,-0.010422464180324,-10.4224641803243,-1.03691877300681
10.0513795792334,-0.000456053105918,-0.456053105918119,-0.045372190187738
10.0513795792334,0.014227226013749,14.2272260137486,1.41545007842931
12.7704022472791,0.017838035807521,17.8380358075206,1.39682646342023
12.7704022472791,0.004383806093295,4.38380609329514,0.343278622584434
12.7704022472791,-0.002361575437535,-2.36157543753457,-0.184925689246612
12.7704022472791,-0.005438563987385,-5.43856398738507,-0.42587256705589
12.7704022472791,-0.001336564410823,-1.33656441082297,-0.104661105025704
12.7704022472791,0.011920963190994,11.920963190994,0.933483766616192
12.7704022472791,0.029741613769151,29.7416137691511,2.32894886106566
12.7704022472791,0.016159196979862,16.1591969798619,1.26536319428034
12.7704022472791,0.001035889128836,1.03588912883612,0.081116405636857
12.7704022472791,-0.00508806175067,-5.08806175067011,-0.398426114710222
12.7704022472791,-0.009965897763911,-9.96589776391055,-0.780390278312016
12.7704022472791,-0.005333567317371,-5.33356731737089,-0.417650690565152
12.7704022472791,0.00757908254078,7.57908254077977,0.59348816067204
12.7704022472791,0.02364606232803,23.6460623280297,1.85163018910134
12.7704022472791,0.014044380627191,14.044380627191,1.09976023896846
12.7704022472791,-0.000350128973068,-0.350128973068187,-0.027417223536775
12.7704022472791,-0.006343937307795,-6.3439373077947,-0.496768792787741
12.7704022472791,-0.011727702463866,-11.7277024638662,-0.91835027877567
12.7704022472791,-0.009125595715891,-9.12559571589067,-0.714589528128214
12.7704022472791,0.002303429131771,2.30342913177095,0.180372480613265
12.7704022472791,0.020656037361715,20.6560373617148,1.61749308766808
12.7704022472791,0.013385533994244,13.3855339942436,1.04816854904437
12.7704022472791,-0.003554889138269,-3.5548891382694,-0.278369394278619
12.7704022472791,-0.011352798500005,-11.352798500005,-0.888993023099478
12.7704022472791,-0.017471869034083,-17.4718690340825,-1.36815338278049
12.7704022472791,-0.017615769980959,-17.6157699809594,-1.37942170026106
12.7704022472791,-0.007078221565039,-7.07822156503868,-0.554267706527942
12.7704022472791,0.007059394995852,7.05939499585151,0.55279347190145
12.7704022472791,0.012339513290576,12.3395132905764,0.966258779609345
12.7704022472791,-0.002912310323419,-2.91231032341932,-0.228051573241541
12.7704022472791,-0.01389383168683,-13.8938316868296,-1.08797134325113
12.7704022472791,-0.019254821897565,-19.2548218975648,-1.50776941279725
12.7704022472791,-0.019214896499941,-19.2148964999406,-1.50464301185458
12.7704022472791,-0.008651319575064,-8.65131957506415,-0.677450827902262
12.7704022472791,-0.004020615910334,-4.02061591033442,-0.314838627044114
13.2724948493897,0.015649869978917,15.6498699789167,1.17912044091969
13.2724948493897,0.000869780855219,0.869780855219049,0.065532581861129
13.2724948493897,-0.009547527170324,-9.54752717032426,-0.719346835592348
13.2724948493897,-0.013022057370468,-13.0220573704682,-0.981131092400987
13.2724948493897,-0.008424978272263,-8.42497827226274,-0.634769752624926
13.2724948493897,0.004750424134475,4.75042413447513,0.357914935238686
13.2724948493897,0.024860645507813,24.8606455078133,1.87309513319995
13.2724948493897,0.017874371013154,17.8743710131535,1.34672276885271
13.2724948493897,-0.001600118325311,-1.60011832531104,-0.120558971276196
13.2724948493897,-0.012236294967819,-12.2362949678185,-0.921928778776745
13.2724948493897,-0.01917956112773,-19.1795611277295,-1.44506073239209
13.2724948493897,-0.016992689769064,-16.992689769064,-1.28029356664963
13.2724948493897,-0.014415834329263,-14.4158343292626,-1.08614352409603
13.2724948493897,-0.002233962795895,-2.23396279589538,-0.168315212870329
13.2724948493897,0.01673227477554,16.73227477554,1.26067291533432
13.2724948493897,0.000548773550338,0.548773550338111,0.041346676458748
13.2724948493897,-0.008073811816098,-8.07381181609834,-0.608311542608703
13.2724948493897,-0.01309236062319,-13.0923606231899,-0.986428005567606
13.2724948493897,-0.009876143526559,-9.87614352655908,-0.744106035724939
13.2724948493897,0.005376521026639,5.37652102663921,0.405087444949087
13.2724948493897,0.022710427155698,22.7104271556979,1.71108954370716
13.2724948493897,0.017747029272374,17.7470292723743,1.33712836009804
13.2724948493897,-0.000691481945793,-0.691481945792716,-0.052098867141358
13.2724948493897,-0.009320699694561,-9.3206996945614,-0.702256794998112
13.2724948493897,-0.013583156915777,-13.5831569157765,-1.02340645597621
13.2724948493897,-0.009657274909595,-9.65727490959512,-0.727615645677884
13.2724948493897,0.003654754573188,3.65475457318754,0.275363043245451
