Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.47     0.00  3601420     0.00     0.00  std::_Bit_reference::operator bool() const
  0.00      0.47     0.00  3600462     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const
  0.00      0.47     0.00  3599388     0.00     0.00  double* std::__miter_base<double*>(double*)
  0.00      0.47     0.00  3240036     0.00     0.00  std::__array_traits<std::array<int, 2ul>, 3ul>::_S_ref(std::array<int, 2ul> const (&) [3], unsigned long)
  0.00      0.47     0.00  3240036     0.00     0.00  std::array<std::array<int, 2ul>, 3ul>::operator[](unsigned long)
  0.00      0.47     0.00  3240036     0.00     0.00  std::vector<std::array<std::array<int, 2ul>, 3ul>*, std::allocator<std::array<std::array<int, 2ul>, 3ul>*> >::operator[](unsigned long)
  0.00      0.47     0.00  2174964     0.00     0.00  __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.47     0.00  1958976     0.00     0.00  luke::myNum::size() const
  0.00      0.47     0.00  1903514     0.00     0.00  std::char_traits<char>::compare(char const*, char const*, unsigned long)
  0.00      0.47     0.00  1800076     0.00     0.00  bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&)
  0.00      0.47     0.00  1799952     0.00     0.00  luke::myNum::myNum(luke::myNum const&)
  0.00      0.47     0.00  1799704     0.00     0.00  double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)
  0.00      0.47     0.00  1799688     0.00     0.00  double* std::__copy_move_a<false, double*, double*>(double*, double*, double*)
  0.00      0.47     0.00  1799688     0.00     0.00  double* std::__copy_move_a2<false, double*, double*>(double*, double*, double*)
  0.00      0.47     0.00  1799688     0.00     0.00  double* std::copy<double*, double*>(double*, double*, double*)
  0.00      0.47     0.00  1387543     0.00     0.00  void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag)
  0.00      0.47     0.00  1387543     0.00     0.00  std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag)
  0.00      0.47     0.00  1387543     0.00     0.00  std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&)
  0.00      0.47     0.00  1260314     0.00     0.00  std::vector<int, std::allocator<int> >::size() const
  0.00      0.47     0.00  1260070     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const
  0.00      0.47     0.00  1260000     0.00     0.00  std::abs(double)
  0.00      0.47     0.00  1186344     0.00     0.00  luke::ObjectHandler::Contact::involves(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      0.47     0.00  1080242     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&)
  0.00      0.47     0.00   908784     0.00     0.00  std::remove_reference<int&>::type&& std::move<int&>(int&)
  0.00      0.47     0.00   793268     0.00     0.00  luke::ObjectHandler::Contact* std::__addressof<luke::ObjectHandler::Contact>(luke::ObjectHandler::Contact&)
  0.00      0.47     0.00   724943     0.00     0.00  luke::ObjectHandler::Contact const& std::forward<luke::ObjectHandler::Contact const&>(std::remove_reference<luke::ObjectHandler::Contact const&>::type&)
  0.00      0.47     0.00   679828     0.00     0.00  luke::Gripper::get_y_step()
  0.00      0.47     0.00   679828     0.00     0.00  luke::Gripper::calc_max_fingertip_angle()
  0.00      0.47     0.00   679828     0.00     0.00  luke::Gripper::calc_th(double, double)
  0.00      0.47     0.00   636528     0.00     0.00  luke::Gripper::update_z()
  0.00      0.47     0.00   540099     0.00     0.00  luke::Gripper::set_th_rad(double)
  0.00      0.47     0.00   540099     0.00     0.00  luke::Gripper::set_xyz_m_rad(double, double, double)
  0.00      0.47     0.00   540074     0.00     0.00  std::vector<int, std::allocator<int> >::begin()
  0.00      0.47     0.00   540000     0.00     0.00  std::__array_traits<int, 3ul>::_S_ref(int const (&) [3], unsigned long)
  0.00      0.47     0.00   540000     0.00     0.00  std::array<int, 3ul>::operator[](unsigned long)
  0.00      0.47     0.00   505164     0.00     0.00  operator new(unsigned long, void*)
  0.00      0.47     0.00   499996     0.00     0.00  luke::ObjectHandler::Contact::~Contact()
  0.00      0.47     0.00   495496     0.00     0.00  luke::ObjectHandler::Contact::Contact(luke::ObjectHandler::Contact const&)
  0.00      0.47     0.00   495496     0.00     0.00  void std::_Destroy<luke::ObjectHandler::Contact>(luke::ObjectHandler::Contact*)
  0.00      0.47     0.00   495271     0.00     0.00  std::vector<bool*, std::allocator<bool*> >::operator[](unsigned long)
  0.00      0.47     0.00   454392     0.00     0.00  std::remove_reference<double*&>::type&& std::move<double*&>(double*&)
  0.00      0.47     0.00   360036     0.00     0.00  std::vector<luke::Gripper*, std::allocator<luke::Gripper*> >::operator[](unsigned long)
  0.00      0.47     0.00   329116     0.00     0.00  std::vector<luke::ObjectHandler::Contact, std::allocator<luke::ObjectHandler::Contact> >::size() const
  0.00      0.47     0.00   315072     0.00     0.00  luke::myNum::get(int) const
  0.00      0.47     0.00   302928     0.00     0.00  std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<int> >, std::is_move_constructible<int>, std::is_move_assignable<int> >::value, void>::type std::swap<int>(int&, int&)
  0.00      0.47     0.00   297772     0.00     0.00  void std::_Construct<luke::ObjectHandler::Contact, luke::ObjectHandler::Contact const&>(luke::ObjectHandler::Contact*, luke::ObjectHandler::Contact const&)
  0.00      0.47     0.00   240008     0.00     0.00  std::vector<luke::Gripper*, std::allocator<luke::Gripper*> >::size() const
  0.00      0.47     0.00   216618     0.00     0.00  std::vector<float, std::allocator<float> >::operator[](unsigned long)
  0.00      0.47     0.00   197724     0.00     0.00  luke::ObjectHandler::Contact::check_involves(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      0.47     0.00   197724     0.00     0.00  void __gnu_cxx::new_allocator<luke::ObjectHandler::Contact>::construct<luke::ObjectHandler::Contact, luke::ObjectHandler::Contact const&>(luke::ObjectHandler::Contact*, luke::ObjectHandler::Contact const&)
  0.00      0.47     0.00   197724     0.00     0.00  void std::allocator_traits<std::allocator<luke::ObjectHandler::Contact> >::construct<luke::ObjectHandler::Contact, luke::ObjectHandler::Contact const&>(std::allocator<luke::ObjectHandler::Contact>&, luke::ObjectHandler::Contact*, luke::ObjectHandler::Contact const&)
  0.00      0.47     0.00   197724     0.00     0.00  std::vector<luke::ObjectHandler::Contact, std::allocator<luke::ObjectHandler::Contact> >::push_back(luke::ObjectHandler::Contact const&)
  0.00      0.47     0.00   189000     0.00     0.00  luke::Forces::All::~All()
  0.00      0.47     0.00   189000     0.00     0.00  luke::Forces::Gnd::~Gnd()
  0.00      0.47     0.00   189000     0.00     0.00  luke::Forces::Obj::~Obj()
  0.00      0.47     0.00   189000     0.00     0.00  luke::Forces::~Forces()
  0.00      0.47     0.00   184500     0.00     0.00  luke::Forces::All::All()
  0.00      0.47     0.00   184500     0.00     0.00  luke::Forces::Gnd::Gnd()
  0.00      0.47     0.00   184500     0.00     0.00  luke::Forces::Obj::Obj()
  0.00      0.47     0.00   184500     0.00     0.00  luke::Forces::Forces()
  0.00      0.47     0.00   183600     0.00     0.00  arma::Mat<double>::~Mat()
  0.00      0.47     0.00   182490     0.00     0.00  std::__array_traits<double, 6ul>::_S_ref(double const (&) [6], unsigned long)
  0.00      0.47     0.00   182490     0.00     0.00  std::array<double, 6ul>::operator[](unsigned long)
  0.00      0.47     0.00   180614     0.00     0.00  __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::base() const
  0.00      0.47     0.00   180033     0.00     0.00  luke::update_stepper(mjModel_ const*, mjData_*)
  0.00      0.47     0.00   180000     0.00     0.00  luke::after_step(mjModel_*, mjData_*)
  0.00      0.47     0.00   180000     0.00     0.00  luke::before_step(mjModel_*, mjData_*)
  0.00      0.47     0.00   180000     0.00     0.00  luke::is_target_step()
  0.00      0.47     0.00   180000     0.00     0.00  luke::is_target_reached()
  0.00      0.47     0.00   180000     0.00     0.00  luke::step(mjModel_*, mjData_*)
  0.00      0.47     0.00   180000     0.00     0.00  luke::control(mjModel_ const*, mjData_*)
  0.00      0.47     0.00   180000     0.00     0.00  MjClass::monitor_sensors()
  0.00      0.47     0.00   180000     0.00     0.00  MjClass::step()
  0.00      0.47     0.00   171000     0.00     0.00  luke::myNum::myNum(double*, int, int)
  0.00      0.47     0.00   151464     0.00     0.00  luke::swap(luke::myNum&, luke::myNum&)
  0.00      0.47     0.00   151464     0.00     0.00  luke::myNum::operator=(luke::myNum)
  0.00      0.47     0.00   151464     0.00     0.00  std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<double*> >, std::is_move_constructible<double*>, std::is_move_assignable<double*> >::value, void>::type std::swap<double*>(double*&, double*&)
  0.00      0.47     0.00   142803     0.00     0.00  float* std::__niter_base<float*>(float*)
  0.00      0.47     0.00   132935     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator()
  0.00      0.47     0.00   126892     0.00     0.00  __gnu_cxx::__normal_iterator<luke::ObjectHandler::Contact*, std::vector<luke::ObjectHandler::Contact, std::allocator<luke::ObjectHandler::Contact> > >::base() const
  0.00      0.47     0.00   126892     0.00     0.00  luke::ObjectHandler::Contact const* std::__make_move_if_noexcept_iterator<luke::ObjectHandler::Contact, luke::ObjectHandler::Contact const*>(luke::ObjectHandler::Contact*)
  0.00      0.47     0.00   122892     0.00     0.00  __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::__normal_iterator(float* const&)
  0.00      0.47     0.00   121273     0.00     0.00  std::vector<float, std::allocator<float> >::size() const
  0.00      0.47     0.00   119850     0.00     0.00  luke::Gripper::step_to(double, double, double)
  0.00      0.47     0.00   118800     0.00     0.00  arma::Col<double>::~Col()
  0.00      0.47     0.00    99669     0.00     0.00  std::_Vector_base<luke::ObjectHandler::Contact, std::allocator<luke::ObjectHandler::Contact> >::_M_get_Tp_allocator()
  0.00      0.47     0.00    95169     0.00     0.00  __gnu_cxx::new_allocator<luke::ObjectHandler::Contact>::max_size() const
  0.00      0.47     0.00    86400     0.00     0.00  arma::Col<double>::Col(double*, unsigned long long, bool, bool)
  0.00      0.47     0.00    86400     0.00     0.00  arma::Mat<double>::Mat(double*, unsigned long long, unsigned long long, bool, bool)
  0.00      0.47     0.00    73059     0.00     0.00  luke::Gripper::update()
  0.00      0.47     0.00    70962     0.00     0.00  __gnu_cxx::new_allocator<float>::~new_allocator()
  0.00      0.47     0.00    70962     0.00     0.00  std::allocator<float>::~allocator()
  0.00      0.47     0.00    67710     0.00     0.00  __gnu_cxx::new_allocator<float>::max_size() const
  0.00      0.47     0.00    65208     0.00     0.00  std::move_iterator<float*>::base() const
  0.00      0.47     0.00    65208     0.00     0.00  std::move_iterator<float*>::move_iterator(float*)
  0.00      0.47     0.00    65208     0.00     0.00  decltype (__miter_base(({parm#1}.base)())) std::__miter_base<float*>(std::move_iterator<float*>)
  0.00      0.47     0.00    65208     0.00     0.00  float* std::__miter_base<float*>(float*)
  0.00      0.47     0.00    64800     0.00     0.00  arma::Mat<double>::init_warm(unsigned long long, unsigned long long)
  0.00      0.47     0.00    64800     0.00     0.00  arma::Proxy<arma::Col<double> >::Proxy(arma::Col<double> const&)
  0.00      0.47     0.00    63446     0.00     0.00  __gnu_cxx::__normal_iterator<luke::ObjectHandler::Contact*, std::vector<luke::ObjectHandler::Contact, std::allocator<luke::ObjectHandler::Contact> > >::__normal_iterator(luke::ObjectHandler::Contact* const&)
  0.00      0.47     0.00    63446     0.00     0.00  std::_Vector_base<luke::ObjectHandler::Contact, std::allocator<luke::ObjectHandler::Contact> >::_M_get_Tp_allocator() const
  0.00      0.47     0.00    63446     0.00     0.00  std::vector<luke::ObjectHandler::Contact, std::allocator<luke::ObjectHandler::Contact> >::max_size() const
  0.00      0.47     0.00    63446     0.00     0.00  std::allocator_traits<std::allocator<luke::ObjectHandler::Contact> >::max_size(std::allocator<luke::ObjectHandler::Contact> const&)
  0.00      0.47     0.00    63446     0.00     0.00  luke::ObjectHandler::Contact* std::uninitialized_copy<luke::ObjectHandler::Contact const*, luke::ObjectHandler::Contact*>(luke::ObjectHandler::Contact const*, luke::ObjectHandler::Contact const*, luke::ObjectHandler::Contact*)
  0.00      0.47     0.00    63446     0.00     0.00  luke::ObjectHandler::Contact* std::__uninitialized_copy_a<luke::ObjectHandler::Contact const*, luke::ObjectHandler::Contact*, luke::ObjectHandler::Contact>(luke::ObjectHandler::Contact const*, luke::ObjectHandler::Contact const*, luke::ObjectHandler::Contact*, std::allocator<luke::ObjectHandler::Contact>&)
  0.00      0.47     0.00    63446     0.00     0.00  luke::ObjectHandler::Contact* std::__uninitialized_move_if_noexcept_a<luke::ObjectHandler::Contact*, luke::ObjectHandler::Contact*, std::allocator<luke::ObjectHandler::Contact> >(luke::ObjectHandler::Contact*, luke::ObjectHandler::Contact*, luke::ObjectHandler::Contact*, std::allocator<luke::ObjectHandler::Contact>&)
  0.00      0.47     0.00    60000     0.00     0.00  luke::Gripper::is_at(luke::Gripper)
  0.00      0.47     0.00    60000     0.00     0.00  luke::Gripper::step_to(luke::Gripper, int)
  0.00      0.47     0.00    57600     0.00     0.00  luke::SlidingWindow<float>::add(float)
  0.00      0.47     0.00    52512     0.00     0.00  luke::myNum::operator+=(luke::myNum const&)
  0.00      0.47     0.00    52512     0.00     0.00  luke::myNum::get_nc() const
  0.00      0.47     0.00    52512     0.00     0.00  luke::myNum::get_nr() const
  0.00      0.47     0.00    52334     0.00     0.00  void std::_Destroy_aux<true>::__destroy<float*>(float*, float*)
  0.00      0.47     0.00    52334     0.00     0.00  void std::_Destroy<float*>(float*, float*)
  0.00      0.47     0.00    52334     0.00     0.00  void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&)
  0.00      0.47     0.00    52136     0.00     0.00  __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::base() const
  0.00      0.47     0.00    51205     0.00     0.00  float* std::__niter_base<float*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >)
  0.00      0.47     0.00    49500     0.00     0.00  luke::myNum::rotate3_by(luke::myNum, int)
  0.00      0.47     0.00    49500     0.00     0.00  luke::myNum::transpose()
  0.00      0.47     0.00    49500     0.00     0.00  luke::operator*(luke::myNum, luke::myNum)
  0.00      0.47     0.00    48450     0.00     0.00  std::move_iterator<float*> std::__make_move_if_noexcept_iterator<float, std::move_iterator<float*> >(float*)
  0.00      0.47     0.00    47978     0.00     0.00  __gnu_cxx::new_allocator<float>::new_allocator(__gnu_cxx::new_allocator<float> const&)
  0.00      0.47     0.00    47978     0.00     0.00  std::allocator<float>::allocator(std::allocator<float> const&)
  0.00      0.47     0.00    46550     0.00     0.00  std::vector<float, std::allocator<float> >::begin()
  0.00      0.47     0.00    44106     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.47     0.00    43800     0.00     0.00  luke::Gripper::step_y(int)
  0.00      0.47     0.00    43800     0.00     0.00  luke::Gripper::set_y_m(double)
  0.00      0.47     0.00    43466     0.00     0.00  __gnu_cxx::new_allocator<float>::deallocate(float*, unsigned long)
  0.00      0.47     0.00    43466     0.00     0.00  __gnu_cxx::new_allocator<float>::allocate(unsigned long, void const*)
  0.00      0.47     0.00    43466     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long)
  0.00      0.47     0.00    43466     0.00     0.00  std::allocator_traits<std::allocator<float> >::deallocate(std::allocator<float>&, float*, unsigned long)
  0.00      0.47     0.00    43466     0.00     0.00  std::allocator_traits<std::allocator<float> >::allocate(std::allocator<float>&, unsigned long)
  0.00      0.47     0.00    43200     0.00     0.00  void arma::arma_check<char const*>(bool, char const* const&)
  0.00      0.47     0.00    43200     0.00     0.00  void arma::arma_check_bad_alloc<char [39]>(bool, char const (&) [39])
  0.00      0.47     0.00    43200     0.00     0.00  arma::Mat<double>::init_cold()
  0.00      0.47     0.00    43200     0.00     0.00  double* arma::memory::acquire<double>(unsigned long long)
  0.00      0.47     0.00    43200     0.00     0.00  void arma::arrayops::inplace_set<double>(double*, double, unsigned long long)
  0.00      0.47     0.00    43200     0.00     0.00  std::numeric_limits<unsigned long>::max()
  0.00      0.47     0.00    43200     0.00     0.00  __gnu_cxx::__promote_2<double, int, __gnu_cxx::__promote<double, std::__is_integer<double>::__value>::__type, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type>::__type std::pow<double, int>(double, int)
  0.00      0.47     0.00    42826     0.00     0.00  __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > std::__miter_base<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >)
  0.00      0.47     0.00    41895     0.00     0.00  std::vector<float, std::allocator<float> >::end()
  0.00      0.47     0.00    39847     0.00     0.00  float* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<float>(float const*, float const*, float*)
  0.00      0.47     0.00    39618     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl()
  0.00      0.47     0.00    39618     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::~_Vector_base()
  0.00      0.47     0.00    39618     0.00     0.00  std::vector<float, std::allocator<float> >::~vector()
  0.00      0.47     0.00    39102     0.00     0.00  __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::__normal_iterator(float const* const&)
  0.00      0.47     0.00    37278     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() const
  0.00      0.47     0.00    36223     0.00     0.00  void std::_Destroy_aux<false>::__destroy<luke::ObjectHandler::Contact*>(luke::ObjectHandler::Contact*, luke::ObjectHandler::Contact*)
  0.00      0.47     0.00    36223     0.00     0.00  std::_Vector_base<luke::ObjectHandler::Contact, std::allocator<luke::ObjectHandler::Contact> >::_M_deallocate(luke::ObjectHandler::Contact*, unsigned long)
  0.00      0.47     0.00    36223     0.00     0.00  void std::_Destroy<luke::ObjectHandler::Contact*>(luke::ObjectHandler::Contact*, luke::ObjectHandler::Contact*)
  0.00      0.47     0.00    36223     0.00     0.00  void std::_Destroy<luke::ObjectHandler::Contact*, luke::ObjectHandler::Contact>(luke::ObjectHandler::Contact*, luke::ObjectHandler::Contact*, std::allocator<luke::ObjectHandler::Contact>&)
  0.00      0.47     0.00    36000     0.00     0.00  MjType::Sensor::apply_normalisation(float)
  0.00      0.47     0.00    34447     0.00     0.00  std::iterator_traits<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&)
  0.00      0.47     0.00    32604     0.00     0.00  float* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<float>(float const*, float const*, float*)
  0.00      0.47     0.00    32604     0.00     0.00  float* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<float*>, float*>(std::move_iterator<float*>, std::move_iterator<float*>, float*)
  0.00      0.47     0.00    32604     0.00     0.00  float* std::__copy_move_a<true, float*, float*>(float*, float*, float*)
  0.00      0.47     0.00    32604     0.00     0.00  float* std::__copy_move_a2<true, float*, float*>(float*, float*, float*)
  0.00      0.47     0.00    32604     0.00     0.00  float* std::uninitialized_copy<std::move_iterator<float*>, float*>(std::move_iterator<float*>, std::move_iterator<float*>, float*)
  0.00      0.47     0.00    32604     0.00     0.00  float* std::__uninitialized_copy_a<std::move_iterator<float*>, float*, float>(std::move_iterator<float*>, std::move_iterator<float*>, float*, std::allocator<float>&)
  0.00      0.47     0.00    32604     0.00     0.00  float* std::copy<std::move_iterator<float*>, float*>(std::move_iterator<float*>, std::move_iterator<float*>, float*)
  0.00      0.47     0.00    32400     0.00     0.00  void arma::arma_check<char [74]>(bool, char const (&) [74])
  0.00      0.47     0.00    32400     0.00     0.00  void arma::arma_check<char*>(bool, char* const&)
  0.00      0.47     0.00    32400     0.00     0.00  void arma::eglue_core<arma::eglue_schur>::apply<arma::Mat<double>, arma::Col<double>, arma::Col<double> >(arma::Mat<double>&, arma::eGlue<arma::Col<double>, arma::Col<double>, arma::eglue_schur> const&)
  0.00      0.47     0.00    32400     0.00     0.00  arma::eglue_schur::text()
  0.00      0.47     0.00    32400     0.00     0.00  arma::Col<double>& arma::Col<double>::operator=<arma::eGlue<arma::Col<double>, arma::Col<double>, arma::eglue_schur> >(arma::Base<double, arma::eGlue<arma::Col<double>, arma::Col<double>, arma::eglue_schur> > const&)
  0.00      0.47     0.00    32400     0.00     0.00  arma::Mat<double> const& arma::Mat<double>::fill<arma::fill::fill_zeros>(arma::fill::fill_class<arma::fill::fill_zeros> const&)
  0.00      0.47     0.00    32400     0.00     0.00  arma::Mat<double>::zeros()
  0.00      0.47     0.00    32400     0.00     0.00  arma::Mat<double>& arma::Mat<double>::operator=<arma::Col<double>, arma::Col<double>, arma::eglue_schur>(arma::eGlue<arma::Col<double>, arma::Col<double>, arma::eglue_schur> const&)
  0.00      0.47     0.00    32400     0.00     0.00  arma::subview<double>::~subview()
  0.00      0.47     0.00    32400     0.00     0.00  void arma::arrayops::fill_zeros<double>(double*, unsigned long long)
  0.00      0.47     0.00    32400     0.00     0.00  int const& std::max<int>(int const&, int const&)
  0.00      0.47     0.00    32400     0.00     0.00  std::remove_reference<float*&>::type&& std::move<float*&>(float*&)
  0.00      0.47     0.00    31723     0.00     0.00  __gnu_cxx::new_allocator<luke::ObjectHandler::Contact>::deallocate(luke::ObjectHandler::Contact*, unsigned long)
  0.00      0.47     0.00    31723     0.00     0.00  __gnu_cxx::new_allocator<luke::ObjectHandler::Contact>::allocate(unsigned long, void const*)
