Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.12     0.00   170711     0.00     0.00  luke::ObjectHandler::Contact::Contact(luke::ObjectHandler::Contact const&)
  0.00      0.12     0.00   170711     0.00     0.00  void std::_Destroy<luke::ObjectHandler::Contact>(luke::ObjectHandler::Contact*)
  0.00      0.12     0.00   161679     0.00     0.00  std::vector<bool*, std::allocator<bool*> >::operator[](unsigned long)
  0.00      0.12     0.00   151512     0.00     0.00  std::remove_reference<double*&>::type&& std::move<double*&>(double*&)
  0.00      0.12     0.00   126138     0.00     0.00  luke::myNum::get(int) const
  0.00      0.12     0.00   120036     0.00     0.00  std::vector<luke::Gripper*, std::allocator<luke::Gripper*> >::operator[](unsigned long)
  0.00      0.12     0.00   111731     0.00     0.00  std::vector<luke::ObjectHandler::Contact, std::allocator<luke::ObjectHandler::Contact> >::size() const
  0.00      0.12     0.00   103012     0.00     0.00  void std::_Construct<luke::ObjectHandler::Contact, luke::ObjectHandler::Contact const&>(luke::ObjectHandler::Contact*, luke::ObjectHandler::Contact const&)
  0.00      0.12     0.00   101008     0.00     0.00  std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<int> >, std::is_move_constructible<int>, std::is_move_assignable<int> >::value, void>::type std::swap<int>(int&, int&)
  0.00      0.12     0.00    80008     0.00     0.00  std::vector<luke::Gripper*, std::allocator<luke::Gripper*> >::size() const
  0.00      0.12     0.00    72258     0.00     0.00  std::vector<float, std::allocator<float> >::operator[](unsigned long)
  0.00      0.12     0.00    67699     0.00     0.00  luke::ObjectHandler::Contact::check_involves(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      0.12     0.00    67699     0.00     0.00  void __gnu_cxx::new_allocator<luke::ObjectHandler::Contact>::construct<luke::ObjectHandler::Contact, luke::ObjectHandler::Contact const&>(luke::ObjectHandler::Contact*, luke::ObjectHandler::Contact const&)
  0.00      0.12     0.00    67699     0.00     0.00  void std::allocator_traits<std::allocator<luke::ObjectHandler::Contact> >::construct<luke::ObjectHandler::Contact, luke::ObjectHandler::Contact const&>(std::allocator<luke::ObjectHandler::Contact>&, luke::ObjectHandler::Contact*, luke::ObjectHandler::Contact const&)
  0.00      0.12     0.00    67699     0.00     0.00  std::vector<luke::ObjectHandler::Contact, std::allocator<luke::ObjectHandler::Contact> >::push_back(luke::ObjectHandler::Contact const&)
  0.00      0.12     0.00    63000     0.00     0.00  luke::Forces::All::~All()
  0.00      0.12     0.00    63000     0.00     0.00  luke::Forces::Gnd::~Gnd()
  0.00      0.12     0.00    63000     0.00     0.00  luke::Forces::Obj::~Obj()
  0.00      0.12     0.00    63000     0.00     0.00  luke::Forces::~Forces()
  0.00      0.12     0.00    61500     0.00     0.00  luke::Forces::All::All()
  0.00      0.12     0.00    61500     0.00     0.00  luke::Forces::Gnd::Gnd()
  0.00      0.12     0.00    61500     0.00     0.00  luke::Forces::Obj::Obj()
  0.00      0.12     0.00    61500     0.00     0.00  luke::Forces::Forces()
  0.00      0.12     0.00    61200     0.00     0.00  arma::Mat<double>::~Mat()
  0.00      0.12     0.00    60858     0.00     0.00  std::__array_traits<double, 6ul>::_S_ref(double const (&) [6], unsigned long)
  0.00      0.12     0.00    60858     0.00     0.00  std::array<double, 6ul>::operator[](unsigned long)
  0.00      0.12     0.00    60334     0.00     0.00  __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::base() const
  0.00      0.12     0.00    60013     0.00     0.00  luke::update_all(mjModel_ const*, mjData_*)
  0.00      0.12     0.00    60013     0.00     0.00  luke::update_state(mjModel_ const*, mjData_*)
  0.00      0.12     0.00    60013     0.00     0.00  luke::update_stepper(mjModel_ const*, mjData_*)
  0.00      0.12     0.00    60000     0.00     0.00  luke::after_step(mjModel_*, mjData_*)
  0.00      0.12     0.00    60000     0.00     0.00  luke::before_step(mjModel_*, mjData_*)
  0.00      0.12     0.00    60000     0.00     0.00  luke::control_base(mjModel_ const*, mjData_*)
  0.00      0.12     0.00    60000     0.00     0.00  luke::is_target_step()
  0.00      0.12     0.00    60000     0.00     0.00  luke::control_gripper(mjModel_ const*, mjData_*, luke::Gripper&)
  0.00      0.12     0.00    60000     0.00     0.00  luke::is_target_reached()
  0.00      0.12     0.00    60000     0.00     0.00  luke::step(mjModel_*, mjData_*)
  0.00      0.12     0.00    60000     0.00     0.00  luke::control(mjModel_ const*, mjData_*)
  0.00      0.12     0.00    60000     0.00     0.00  MjClass::monitor_sensors()
  0.00      0.12     0.00    60000     0.00     0.00  MjClass::step()
  0.00      0.12     0.00    57000     0.00     0.00  luke::myNum::myNum(double*, int, int)
  0.00      0.12     0.00    50504     0.00     0.00  luke::swap(luke::myNum&, luke::myNum&)
  0.00      0.12     0.00    50504     0.00     0.00  luke::myNum::operator=(luke::myNum)
  0.00      0.12     0.00    50504     0.00     0.00  std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<double*> >, std::is_move_constructible<double*>, std::is_move_assignable<double*> >::value, void>::type std::swap<double*>(double*&, double*&)
  0.00      0.12     0.00    47783     0.00     0.00  float* std::__niter_base<float*>(float*)
  0.00      0.12     0.00    44475     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator()
  0.00      0.12     0.00    42532     0.00     0.00  __gnu_cxx::__normal_iterator<luke::ObjectHandler::Contact*, std::vector<luke::ObjectHandler::Contact, std::allocator<luke::ObjectHandler::Contact> > >::base() const
  0.00      0.12     0.00    42532     0.00     0.00  luke::ObjectHandler::Contact const* std::__make_move_if_noexcept_iterator<luke::ObjectHandler::Contact, luke::ObjectHandler::Contact const*>(luke::ObjectHandler::Contact*)
  0.00      0.12     0.00    41052     0.00     0.00  __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::__normal_iterator(float* const&)
  0.00      0.12     0.00    40641     0.00     0.00  std::vector<float, std::allocator<float> >::size() const
  0.00      0.12     0.00    39600     0.00     0.00  arma::Col<double>::~Col()
  0.00      0.12     0.00    38990     0.00     0.00  luke::Gripper::step_to(double, double, double)
  0.00      0.12     0.00    33399     0.00     0.00  std::_Vector_base<luke::ObjectHandler::Contact, std::allocator<luke::ObjectHandler::Contact> >::_M_get_Tp_allocator()
  0.00      0.12     0.00    31899     0.00     0.00  __gnu_cxx::new_allocator<luke::ObjectHandler::Contact>::max_size() const
  0.00      0.12     0.00    28800     0.00     0.00  arma::Col<double>::Col(double*, unsigned long long, bool, bool)
  0.00      0.12     0.00    28800     0.00     0.00  arma::Mat<double>::Mat(double*, unsigned long long, unsigned long long, bool, bool)
  0.00      0.12     0.00    24757     0.00     0.00  luke::Gripper::update()
  0.00      0.12     0.00    23702     0.00     0.00  __gnu_cxx::new_allocator<float>::~new_allocator()
  0.00      0.12     0.00    23702     0.00     0.00  std::allocator<float>::~allocator()
  0.00      0.12     0.00    22650     0.00     0.00  __gnu_cxx::new_allocator<float>::max_size() const
  0.00      0.12     0.00    21808     0.00     0.00  std::move_iterator<float*>::base() const
  0.00      0.12     0.00    21808     0.00     0.00  std::move_iterator<float*>::move_iterator(float*)
  0.00      0.12     0.00    21808     0.00     0.00  decltype (__miter_base(({parm#1}.base)())) std::__miter_base<float*>(std::move_iterator<float*>)
  0.00      0.12     0.00    21808     0.00     0.00  float* std::__miter_base<float*>(float*)
  0.00      0.12     0.00    21600     0.00     0.00  arma::Mat<double>::init_warm(unsigned long long, unsigned long long)
  0.00      0.12     0.00    21600     0.00     0.00  arma::Proxy<arma::Col<double> >::Proxy(arma::Col<double> const&)
  0.00      0.12     0.00    21266     0.00     0.00  __gnu_cxx::__normal_iterator<luke::ObjectHandler::Contact*, std::vector<luke::ObjectHandler::Contact, std::allocator<luke::ObjectHandler::Contact> > >::__normal_iterator(luke::ObjectHandler::Contact* const&)
  0.00      0.12     0.00    21266     0.00     0.00  std::_Vector_base<luke::ObjectHandler::Contact, std::allocator<luke::ObjectHandler::Contact> >::_M_get_Tp_allocator() const
  0.00      0.12     0.00    21266     0.00     0.00  std::vector<luke::ObjectHandler::Contact, std::allocator<luke::ObjectHandler::Contact> >::max_size() const
  0.00      0.12     0.00    21266     0.00     0.00  std::allocator_traits<std::allocator<luke::ObjectHandler::Contact> >::max_size(std::allocator<luke::ObjectHandler::Contact> const&)
  0.00      0.12     0.00    21266     0.00     0.00  luke::ObjectHandler::Contact* std::__uninitialized_copy<false>::__uninit_copy<luke::ObjectHandler::Contact const*, luke::ObjectHandler::Contact*>(luke::ObjectHandler::Contact const*, luke::ObjectHandler::Contact const*, luke::ObjectHandler::Contact*)
  0.00      0.12     0.00    21266     0.00     0.00  luke::ObjectHandler::Contact* std::uninitialized_copy<luke::ObjectHandler::Contact const*, luke::ObjectHandler::Contact*>(luke::ObjectHandler::Contact const*, luke::ObjectHandler::Contact const*, luke::ObjectHandler::Contact*)
  0.00      0.12     0.00    21266     0.00     0.00  luke::ObjectHandler::Contact* std::__uninitialized_copy_a<luke::ObjectHandler::Contact const*, luke::ObjectHandler::Contact*, luke::ObjectHandler::Contact>(luke::ObjectHandler::Contact const*, luke::ObjectHandler::Contact const*, luke::ObjectHandler::Contact*, std::allocator<luke::ObjectHandler::Contact>&)
  0.00      0.12     0.00    21266     0.00     0.00  luke::ObjectHandler::Contact* std::__uninitialized_move_if_noexcept_a<luke::ObjectHandler::Contact*, luke::ObjectHandler::Contact*, std::allocator<luke::ObjectHandler::Contact> >(luke::ObjectHandler::Contact*, luke::ObjectHandler::Contact*, luke::ObjectHandler::Contact*, std::allocator<luke::ObjectHandler::Contact>&)
  0.00      0.12     0.00    21023     0.00     0.00  luke::myNum::additive_operator(luke::myNum const&, int)
  0.00      0.12     0.00    21023     0.00     0.00  luke::myNum::operator+=(luke::myNum const&)
  0.00      0.12     0.00    21023     0.00     0.00  luke::myNum::get_nc() const
  0.00      0.12     0.00    21023     0.00     0.00  luke::myNum::get_nr() const
  0.00      0.12     0.00    20000     0.00     0.00  luke::Gripper::is_at(luke::Gripper)
  0.00      0.12     0.00    20000     0.00     0.00  luke::Gripper::step_to(luke::Gripper, int)
  0.00      0.12     0.00    19200     0.00     0.00  luke::SlidingWindow<float>::add(float)
  0.00      0.12     0.00    17534     0.00     0.00  void std::_Destroy_aux<true>::__destroy<float*>(float*, float*)
  0.00      0.12     0.00    17534     0.00     0.00  void std::_Destroy<float*>(float*, float*)
  0.00      0.12     0.00    17534     0.00     0.00  void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&)
  0.00      0.12     0.00    17416     0.00     0.00  __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::base() const
  0.00      0.12     0.00    17300     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long)
  0.00      0.12     0.00    17105     0.00     0.00  float* std::__niter_base<float*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >)
  0.00      0.12     0.00    16500     0.00     0.00  luke::myNum::rotate3_by(luke::myNum, int)
  0.00      0.12     0.00    16500     0.00     0.00  luke::myNum::transpose()
  0.00      0.12     0.00    16500     0.00     0.00  luke::operator*(luke::myNum, luke::myNum)
  0.00      0.12     0.00    16210     0.00     0.00  std::move_iterator<float*> std::__make_move_if_noexcept_iterator<float, std::move_iterator<float*> >(float*)
  0.00      0.12     0.00    16018     0.00     0.00  __gnu_cxx::new_allocator<float>::new_allocator(__gnu_cxx::new_allocator<float> const&)
  0.00      0.12     0.00    16018     0.00     0.00  std::allocator<float>::allocator(std::allocator<float> const&)
  0.00      0.12     0.00    15550     0.00     0.00  std::vector<float, std::allocator<float> >::begin()
  0.00      0.12     0.00    14836     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.12     0.00    14526     0.00     0.00  __gnu_cxx::new_allocator<float>::deallocate(float*, unsigned long)
  0.00      0.12     0.00    14526     0.00     0.00  __gnu_cxx::new_allocator<float>::allocate(unsigned long, void const*)
  0.00      0.12     0.00    14526     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long)
  0.00      0.12     0.00    14526     0.00     0.00  std::allocator_traits<std::allocator<float> >::deallocate(std::allocator<float>&, float*, unsigned long)
  0.00      0.12     0.00    14526     0.00     0.00  std::allocator_traits<std::allocator<float> >::allocate(std::allocator<float>&, unsigned long)
  0.00      0.12     0.00    14400     0.00     0.00  void arma::arma_check<char [53]>(bool, char const (&) [53])
  0.00      0.12     0.00    14400     0.00     0.00  void arma::arma_check<char const*>(bool, char const* const&)
  0.00      0.12     0.00    14400     0.00     0.00  void arma::arma_check_bad_alloc<char [39]>(bool, char const (&) [39])
  0.00      0.12     0.00    14400     0.00     0.00  arma::Mat<double>::init_cold()
  0.00      0.12     0.00    14400     0.00     0.00  double* arma::memory::acquire<double>(unsigned long long)
  0.00      0.12     0.00    14400     0.00     0.00  void arma::arrayops::inplace_set<double>(double*, double, unsigned long long)
  0.00      0.12     0.00    14400     0.00     0.00  std::numeric_limits<unsigned long>::max()
  0.00      0.12     0.00    14400     0.00     0.00  __gnu_cxx::__promote_2<double, int, __gnu_cxx::__promote<double, std::__is_integer<double>::__value>::__type, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type>::__type std::pow<double, int>(double, int)
  0.00      0.12     0.00    14306     0.00     0.00  __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > std::__miter_base<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >)
  0.00      0.12     0.00    13995     0.00     0.00  std::vector<float, std::allocator<float> >::end()
  0.00      0.12     0.00    13307     0.00     0.00  float* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<float>(float const*, float const*, float*)
  0.00      0.12     0.00    13238     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl()
  0.00      0.12     0.00    13238     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::~_Vector_base()
  0.00      0.12     0.00    13238     0.00     0.00  std::vector<float, std::allocator<float> >::~vector()
  0.00      0.12     0.00    13200     0.00     0.00  luke::Gripper::step_y(int)
  0.00      0.12     0.00    13200     0.00     0.00  luke::Gripper::set_y_m(double)
  0.00      0.12     0.00    13062     0.00     0.00  __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::__normal_iterator(float const* const&)
  0.00      0.12     0.00    12478     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() const
  0.00      0.12     0.00    12133     0.00     0.00  void std::_Destroy_aux<false>::__destroy<luke::ObjectHandler::Contact*>(luke::ObjectHandler::Contact*, luke::ObjectHandler::Contact*)
  0.00      0.12     0.00    12133     0.00     0.00  std::_Vector_base<luke::ObjectHandler::Contact, std::allocator<luke::ObjectHandler::Contact> >::_M_deallocate(luke::ObjectHandler::Contact*, unsigned long)
  0.00      0.12     0.00    12133     0.00     0.00  void std::_Destroy<luke::ObjectHandler::Contact*>(luke::ObjectHandler::Contact*, luke::ObjectHandler::Contact*)
  0.00      0.12     0.00    12133     0.00     0.00  void std::_Destroy<luke::ObjectHandler::Contact*, luke::ObjectHandler::Contact>(luke::ObjectHandler::Contact*, luke::ObjectHandler::Contact*, std::allocator<luke::ObjectHandler::Contact>&)
  0.00      0.12     0.00    12000     0.00     0.00  MjType::Sensor::apply_normalisation(float)
  0.00      0.12     0.00    11507     0.00     0.00  std::iterator_traits<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&)
  0.00      0.12     0.00    10904     0.00     0.00  float* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<float>(float const*, float const*, float*)
  0.00      0.12     0.00    10904     0.00     0.00  float* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<float*>, float*>(std::move_iterator<float*>, std::move_iterator<float*>, float*)
  0.00      0.12     0.00    10904     0.00     0.00  float* std::__copy_move_a<true, float*, float*>(float*, float*, float*)
  0.00      0.12     0.00    10904     0.00     0.00  float* std::__copy_move_a2<true, float*, float*>(float*, float*, float*)
  0.00      0.12     0.00    10904     0.00     0.00  float* std::uninitialized_copy<std::move_iterator<float*>, float*>(std::move_iterator<float*>, std::move_iterator<float*>, float*)
  0.00      0.12     0.00    10904     0.00     0.00  float* std::__uninitialized_copy_a<std::move_iterator<float*>, float*, float>(std::move_iterator<float*>, std::move_iterator<float*>, float*, std::allocator<float>&)
  0.00      0.12     0.00    10904     0.00     0.00  float* std::copy<std::move_iterator<float*>, float*>(std::move_iterator<float*>, std::move_iterator<float*>, float*)
  0.00      0.12     0.00    10800     0.00     0.00  void arma::arma_check<char [74]>(bool, char const (&) [74])
  0.00      0.12     0.00    10800     0.00     0.00  void arma::arma_check<char*>(bool, char* const&)
  0.00      0.12     0.00    10800     0.00     0.00  void arma::eglue_core<arma::eglue_schur>::apply<arma::Mat<double>, arma::Col<double>, arma::Col<double> >(arma::Mat<double>&, arma::eGlue<arma::Col<double>, arma::Col<double>, arma::eglue_schur> const&)
  0.00      0.12     0.00    10800     0.00     0.00  arma::eglue_schur::text()
  0.00      0.12     0.00    10800     0.00     0.00  arma::Col<double>& arma::Col<double>::operator=<arma::eGlue<arma::Col<double>, arma::Col<double>, arma::eglue_schur> >(arma::Base<double, arma::eGlue<arma::Col<double>, arma::Col<double>, arma::eglue_schur> > const&)
  0.00      0.12     0.00    10800     0.00     0.00  arma::Mat<double> const& arma::Mat<double>::fill<arma::fill::fill_zeros>(arma::fill::fill_class<arma::fill::fill_zeros> const&)
  0.00      0.12     0.00    10800     0.00     0.00  arma::Mat<double>::zeros()
  0.00      0.12     0.00    10800     0.00     0.00  arma::Mat<double>& arma::Mat<double>::operator=<arma::Col<double>, arma::Col<double>, arma::eglue_schur>(arma::eGlue<arma::Col<double>, arma::Col<double>, arma::eglue_schur> const&)
  0.00      0.12     0.00    10800     0.00     0.00  arma::subview<double>::~subview()
  0.00      0.12     0.00    10800     0.00     0.00  void arma::arrayops::fill_zeros<double>(double*, unsigned long long)
  0.00      0.12     0.00    10800     0.00     0.00  int const& std::max<int>(int const&, int const&)
  0.00      0.12     0.00    10800     0.00     0.00  std::remove_reference<float*&>::type&& std::move<float*&>(float*&)
  0.00      0.12     0.00    10633     0.00     0.00  __gnu_cxx::new_allocator<luke::ObjectHandler::Contact>::deallocate(luke::ObjectHandler::Contact*, unsigned long)
  0.00      0.12     0.00    10633     0.00     0.00  __gnu_cxx::new_allocator<luke::ObjectHandler::Contact>::allocate(unsigned long, void const*)
  0.00      0.12     0.00    10633     0.00     0.00  __gnu_cxx::__normal_iterator<luke::ObjectHandler::Contact*, std::vector<luke::ObjectHandler::Contact, std::allocator<luke::ObjectHandler::Contact> > >::difference_type __gnu_cxx::operator-<luke::ObjectHandler::Contact*, std::vector<luke::ObjectHandler::Contact, std::allocator<luke::ObjectHandler::Contact> > >(__gnu_cxx::__normal_iterator<luke::ObjectHandler::Contact*, std::vector<luke::ObjectHandler::Contact, std::allocator<luke::ObjectHandler::Contact> > > const&, __gnu_cxx::__normal_iterator<luke::ObjectHandler::Contact*, std::vector<luke::ObjectHandler::Contact, std::allocator<luke::ObjectHandler::Contact> > > const&)
  0.00      0.12     0.00    10633     0.00     0.00  std::vector<luke::ObjectHandler::Contact, std::allocator<luke::ObjectHandler::Contact> >::_M_check_len(unsigned long, char const*) const
