Flat profile: (luke: total time 49.8)

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  1.79      0.39     0.01  3446076     0.00     0.00  bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&)
  1.79      0.40     0.01  2412270     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const
  1.79      0.41     0.01  2412200     0.00     0.00  std::abs(double)
  1.79      0.42     0.01  2298996     0.00     0.00  luke::ObjectHandler::Contact::involves(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  1.79      0.43     0.01  1165391     0.00     0.00  luke::Gripper::get_y_step()
  1.79      0.44     0.01  1165391     0.00     0.00  luke::Gripper::calc_th(double, double)
  1.79      0.45     0.01  1076141     0.00     0.00  luke::Gripper::get_z_step()
  1.79      0.46     0.01  1033869     0.00     0.00  luke::Gripper::set_th_rad(double)
  1.79      0.47     0.01   353215     0.00     0.00  luke::Forces::Gnd::Gnd()
  1.79      0.48     0.01   344600     0.00     0.00  luke::step(mjModel_*, mjData_*)
  1.79      0.49     0.01   344600     0.00     0.00  MjClass::step()
  1.79      0.50     0.01   194883     0.00     0.00  luke::swap(luke::myNum&, luke::myNum&)
  1.79      0.51     0.01   114863     0.00     0.00  luke::Gripper::step_to(luke::Gripper, int)
  1.79      0.52     0.01    74866     0.00     0.00  float* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<float>(float const*, float const*, float*)
  1.79      0.53     0.01    41352     0.00     0.00  arma::podarray<double>::init_cold(unsigned long long)
  1.79      0.54     0.01     8615     0.00     0.00  luke::ObjectHandler::extract_forces_faster(mjModel_ const*, mjData_*)
  1.79      0.55     0.01       94     0.11     0.11  std::vector<double, std::allocator<double> >::size() const
  1.79      0.56     0.01                             void std::fill<unsigned long*, int>(unsigned long*, unsigned long*, int const&)
  0.00      0.56     0.00  6894524     0.00     0.00  std::vector<luke::QPos, std::allocator<luke::QPos> >::operator[](unsigned long)
  0.00      0.56     0.00  6893080     0.00     0.00  std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long)
  0.00      0.56     0.00  6893040     0.00     0.00  std::vector<bool, std::allocator<bool> >::operator[](unsigned long)
  0.00      0.56     0.00  6893000     0.00     0.00  std::_Bit_reference::operator bool() const
  0.00      0.56     0.00  3687403     0.00     0.00  std::char_traits<char>::compare(char const*, char const*, unsigned long)
  0.00      0.56     0.00  2412494     0.00     0.00  std::vector<int, std::allocator<int> >::size() const
  0.00      0.56     0.00  2412270     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++()
  0.00      0.56     0.00  2067822     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&)
  0.00      0.56     0.00  1943544     0.00     0.00  void arma::arma_check<char [37]>(bool, char const (&) [37])
  0.00      0.56     0.00  1723000     0.00     0.00  MjType::Sensor::ready_to_read(double)
  0.00      0.56     0.00  1230298     0.00     0.00  double* std::__niter_base<double*>(double*)
  0.00      0.56     0.00  1169298     0.00     0.00  std::remove_reference<int&>::type&& std::move<int&>(int&)
  0.00      0.56     0.00  1165391     0.00     0.00  luke::Gripper::get_x_step()
  0.00      0.56     0.00  1165391     0.00     0.00  luke::Gripper::calc_max_fingertip_angle()
  0.00      0.56     0.00  1076141     0.00     0.00  luke::Gripper::update_z()
  0.00      0.56     0.00  1033918     0.00     0.00  std::vector<int, std::allocator<int> >::end()
  0.00      0.56     0.00  1033874     0.00     0.00  std::vector<int, std::allocator<int> >::begin()
  0.00      0.56     0.00  1033869     0.00     0.00  luke::Gripper::set_xyz_m_rad(double, double, double)
  0.00      0.56     0.00  1033869     0.00     0.00  luke::Gripper::calc_y(double)
  0.00      0.56     0.00   820160     0.00     0.00  double* std::__miter_base<double*>(double*)
  0.00      0.56     0.00   767215     0.00     0.00  bool __gnu_cxx::__is_null_pointer<char>(char*)
  0.00      0.56     0.00   767215     0.00     0.00  void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag)
  0.00      0.56     0.00   767215     0.00     0.00  std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag)
  0.00      0.56     0.00   767215     0.00     0.00  std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&)
  0.00      0.56     0.00   767215     0.00     0.00  std::iterator_traits<char*>::difference_type std::distance<char*>(char*, char*)
  0.00      0.56     0.00   584649     0.00     0.00  std::remove_reference<double*&>::type&& std::move<double*&>(double*&)
  0.00      0.56     0.00   418873     0.00     0.00  luke::myNum::size() const
  0.00      0.56     0.00   411712     0.00     0.00  std::vector<float, std::allocator<float> >::operator[](unsigned long)
  0.00      0.56     0.00   410258     0.00     0.00  luke::myNum::myNum(luke::myNum const&)
  0.00      0.56     0.00   410090     0.00     0.00  double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*)
  0.00      0.56     0.00   410074     0.00     0.00  double* std::__copy_move_a<false, double*, double*>(double*, double*, double*)
  0.00      0.56     0.00   410074     0.00     0.00  double* std::__copy_move_a2<false, double*, double*>(double*, double*, double*)
  0.00      0.56     0.00   410074     0.00     0.00  double* std::copy<double*, double*>(double*, double*, double*)
  0.00      0.56     0.00   389766     0.00     0.00  std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<int> >, std::is_move_constructible<int>, std::is_move_assignable<int> >::value, void>::type std::swap<int>(int&, int&)
  0.00      0.56     0.00   383166     0.00     0.00  luke::ObjectHandler::Contact::check_involves(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >)
  0.00      0.56     0.00   383166     0.00     0.00  luke::ObjectHandler::Contact::with_any()
  0.00      0.56     0.00   361830     0.00     0.00  luke::Forces::All::~All()
  0.00      0.56     0.00   361830     0.00     0.00  luke::Forces::Gnd::~Gnd()
  0.00      0.56     0.00   361830     0.00     0.00  luke::Forces::Obj::~Obj()
  0.00      0.56     0.00   361830     0.00     0.00  luke::Forces::~Forces()
  0.00      0.56     0.00   353215     0.00     0.00  luke::Forces::All::All()
  0.00      0.56     0.00   353215     0.00     0.00  luke::Forces::Obj::Obj()
  0.00      0.56     0.00   353215     0.00     0.00  luke::Forces::Forces()
  0.00      0.56     0.00   351492     0.00     0.00  arma::Mat<double>::~Mat()
  0.00      0.56     0.00   349324     0.00     0.00  std::__array_traits<double, 6ul>::_S_ref(double const (&) [6], unsigned long)
  0.00      0.56     0.00   349324     0.00     0.00  std::array<double, 6ul>::operator[](unsigned long)
  0.00      0.56     0.00   344623     0.00     0.00  luke::update_all(mjModel_ const*, mjData_*)
  0.00      0.56     0.00   344623     0.00     0.00  luke::update_stepper(mjModel_ const*, mjData_*)
  0.00      0.56     0.00   344600     0.00     0.00  luke::after_step(mjModel_*, mjData_*)
  0.00      0.56     0.00   344600     0.00     0.00  luke::before_step(mjModel_*, mjData_*)
  0.00      0.56     0.00   344600     0.00     0.00  luke::control_base(mjModel_ const*, mjData_*)
  0.00      0.56     0.00   344600     0.00     0.00  luke::is_target_step()
  0.00      0.56     0.00   344600     0.00     0.00  luke::is_target_reached()
  0.00      0.56     0.00   344600     0.00     0.00  luke::control(mjModel_ const*, mjData_*)
  0.00      0.56     0.00   344600     0.00     0.00  MjClass::monitor_sensors()
  0.00      0.56     0.00   338336     0.00     0.00  __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::base() const
  0.00      0.56     0.00   267112     0.00     0.00  float* std::__niter_base<float*>(float*)
  0.00      0.56     0.00   249294     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator()
  0.00      0.56     0.00   230208     0.00     0.00  __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::__normal_iterator(float* const&)
  0.00      0.56     0.00   230108     0.00     0.00  luke::Gripper::step_to(double, double, double)
  0.00      0.56     0.00   227543     0.00     0.00  std::vector<float, std::allocator<float> >::size() const
  0.00      0.56     0.00   227436     0.00     0.00  arma::Col<double>::~Col()
  0.00      0.56     0.00   215375     0.00     0.00  luke::myNum::init(double*, int, int)
  0.00      0.56     0.00   194883     0.00     0.00  luke::myNum::operator=(luke::myNum)
  0.00      0.56     0.00   194883     0.00     0.00  std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<double*> >, std::is_move_constructible<double*>, std::is_move_assignable<double*> >::value, void>::type std::swap<double*>(double*&, double*&)
  0.00      0.56     0.00   165408     0.00     0.00  arma::Col<double>::Col(double*, unsigned long long, bool, bool)
  0.00      0.56     0.00   165408     0.00     0.00  arma::Mat<double>::Mat(double*, unsigned long long, unsigned long long, bool, bool)
  0.00      0.56     0.00   133803     0.00     0.00  __gnu_cxx::new_allocator<float>::~new_allocator()
  0.00      0.56     0.00   133803     0.00     0.00  std::allocator<float>::~allocator()
  0.00      0.56     0.00   127159     0.00     0.00  __gnu_cxx::new_allocator<float>::max_size() const
  0.00      0.56     0.00   124056     0.00     0.00  arma::Mat<double>::init_warm(unsigned long long, unsigned long long)
  0.00      0.56     0.00   124056     0.00     0.00  arma::Proxy<arma::Col<double> >::Proxy(arma::Col<double> const&)
  0.00      0.56     0.00   122118     0.00     0.00  std::move_iterator<float*>::base() const
  0.00      0.56     0.00   122118     0.00     0.00  std::move_iterator<float*>::move_iterator(float*)
  0.00      0.56     0.00   122118     0.00     0.00  decltype (__miter_base(({parm#1}.base)())) std::__miter_base<float*>(std::move_iterator<float*>)
  0.00      0.56     0.00   122118     0.00     0.00  float* std::__miter_base<float*>(float*)
  0.00      0.56     0.00   110272     0.00     0.00  luke::SlidingWindow<float>::add(float)
  0.00      0.56     0.00    97822     0.00     0.00  void std::_Destroy_aux<true>::__destroy<float*>(float*, float*)
  0.00      0.56     0.00    97822     0.00     0.00  void std::_Destroy<float*>(float*, float*)
  0.00      0.56     0.00    97822     0.00     0.00  void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&)
  0.00      0.56     0.00    97664     0.00     0.00  __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::base() const
  0.00      0.56     0.00    97408     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long)
  0.00      0.56     0.00    95920     0.00     0.00  float* std::__niter_base<float*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >)
  0.00      0.56     0.00    90726     0.00     0.00  std::move_iterator<float*> std::__make_move_if_noexcept_iterator<float, std::move_iterator<float*> >(float*)
  0.00      0.56     0.00    90394     0.00     0.00  __gnu_cxx::new_allocator<float>::new_allocator(__gnu_cxx::new_allocator<float> const&)
  0.00      0.56     0.00    90394     0.00     0.00  std::allocator<float>::allocator(std::allocator<float> const&)
  0.00      0.56     0.00    87200     0.00     0.00  std::vector<float, std::allocator<float> >::begin()
  0.00      0.56     0.00    87150     0.00     0.00  luke::Gripper::step_y(int)
  0.00      0.56     0.00    87150     0.00     0.00  luke::Gripper::set_y_m(double)
  0.00      0.56     0.00    82704     0.00     0.00  void arma::arma_check<char [53]>(bool, char const (&) [53])
  0.00      0.56     0.00    82704     0.00     0.00  void arma::arma_check<char const*>(bool, char const* const&)
  0.00      0.56     0.00    82704     0.00     0.00  void arma::arma_check_bad_alloc<char [39]>(bool, char const (&) [39])
  0.00      0.56     0.00    82704     0.00     0.00  arma::Mat<double>::init_cold()
  0.00      0.56     0.00    82704     0.00     0.00  double* arma::memory::acquire<double>(unsigned long long)
  0.00      0.56     0.00    82704     0.00     0.00  void arma::arrayops::inplace_set<double>(double*, double, unsigned long long)
  0.00      0.56     0.00    82704     0.00     0.00  std::numeric_limits<unsigned long>::max()
  0.00      0.56     0.00    82704     0.00     0.00  __gnu_cxx::__promote_2<double, int, __gnu_cxx::__promote<double, std::__is_integer<double>::__value>::__type, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type>::__type std::pow<double, int>(double, int)
  0.00      0.56     0.00    81777     0.00     0.00  __gnu_cxx::new_allocator<float>::deallocate(float*, unsigned long)
  0.00      0.56     0.00    81777     0.00     0.00  __gnu_cxx::new_allocator<float>::allocate(unsigned long, void const*)
  0.00      0.56     0.00    81777     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long)
  0.00      0.56     0.00    81777     0.00     0.00  std::allocator_traits<std::allocator<float> >::deallocate(std::allocator<float>&, float*, unsigned long)
  0.00      0.56     0.00    81777     0.00     0.00  std::allocator_traits<std::allocator<float> >::allocate(std::allocator<float>&, unsigned long)
  0.00      0.56     0.00    80224     0.00     0.00  __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > std::__miter_base<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >)
  0.00      0.56     0.00    78480     0.00     0.00  std::vector<float, std::allocator<float> >::end()
  0.00      0.56     0.00    74717     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl()
  0.00      0.56     0.00    74717     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::~_Vector_base()
  0.00      0.56     0.00    74717     0.00     0.00  std::vector<float, std::allocator<float> >::~vector()
  0.00      0.56     0.00    73248     0.00     0.00  __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::__normal_iterator(float const* const&)
  0.00      0.56     0.00    69798     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() const
  0.00      0.56     0.00    68920     0.00     0.00  MjType::Sensor::apply_normalisation(float)
  0.00      0.56     0.00    64528     0.00     0.00  std::iterator_traits<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&)
  0.00      0.56     0.00    62028     0.00     0.00  void arma::arma_check<char [74]>(bool, char const (&) [74])
  0.00      0.56     0.00    62028     0.00     0.00  void arma::arma_check<char*>(bool, char* const&)
  0.00      0.56     0.00    62028     0.00     0.00  void arma::eglue_core<arma::eglue_schur>::apply<arma::Mat<double>, arma::Col<double>, arma::Col<double> >(arma::Mat<double>&, arma::eGlue<arma::Col<double>, arma::Col<double>, arma::eglue_schur> const&)
  0.00      0.56     0.00    62028     0.00     0.00  arma::eglue_schur::text()
  0.00      0.56     0.00    62028     0.00     0.00  arma::Col<double>& arma::Col<double>::operator=<arma::eGlue<arma::Col<double>, arma::Col<double>, arma::eglue_schur> >(arma::Base<double, arma::eGlue<arma::Col<double>, arma::Col<double>, arma::eglue_schur> > const&)
  0.00      0.56     0.00    62028     0.00     0.00  arma::Mat<double> const& arma::Mat<double>::fill<arma::fill::fill_zeros>(arma::fill::fill_class<arma::fill::fill_zeros> const&)
  0.00      0.56     0.00    62028     0.00     0.00  arma::Mat<double>::zeros()
  0.00      0.56     0.00    62028     0.00     0.00  arma::Mat<double>& arma::Mat<double>::operator=<arma::Col<double>, arma::Col<double>, arma::eglue_schur>(arma::eGlue<arma::Col<double>, arma::Col<double>, arma::eglue_schur> const&)
  0.00      0.56     0.00    62028     0.00     0.00  arma::subview<double>::~subview()
  0.00      0.56     0.00    62028     0.00     0.00  void arma::arrayops::fill_zeros<double>(double*, unsigned long long)
  0.00      0.56     0.00    62028     0.00     0.00  int const& std::max<int>(int const&, int const&)
  0.00      0.56     0.00    62028     0.00     0.00  std::remove_reference<float*&>::type&& std::move<float*&>(float*&)
  0.00      0.56     0.00    61059     0.00     0.00  float* std::__copy_move<true, true, std::random_access_iterator_tag>::__copy_m<float>(float const*, float const*, float*)
  0.00      0.56     0.00    61059     0.00     0.00  float* std::__uninitialized_copy<true>::__uninit_copy<std::move_iterator<float*>, float*>(std::move_iterator<float*>, std::move_iterator<float*>, float*)
  0.00      0.56     0.00    61059     0.00     0.00  float* std::__copy_move_a<true, float*, float*>(float*, float*, float*)
  0.00      0.56     0.00    61059     0.00     0.00  float* std::__copy_move_a2<true, float*, float*>(float*, float*, float*)
  0.00      0.56     0.00    61059     0.00     0.00  float* std::uninitialized_copy<std::move_iterator<float*>, float*>(std::move_iterator<float*>, std::move_iterator<float*>, float*)
  0.00      0.56     0.00    61059     0.00     0.00  float* std::__uninitialized_copy_a<std::move_iterator<float*>, float*, float>(std::move_iterator<float*>, std::move_iterator<float*>, float*, std::allocator<float>&)
  0.00      0.56     0.00    61059     0.00     0.00  float* std::copy<std::move_iterator<float*>, float*>(std::move_iterator<float*>, std::move_iterator<float*>, float*)
  0.00      0.56     0.00    59086     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::allocator<float> const&)
  0.00      0.56     0.00    54064     0.00     0.00  __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::difference_type __gnu_cxx::operator-<float*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&)
  0.00      0.56     0.00    48832     0.00     0.00  __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::operator+(long) const
  0.00      0.56     0.00    48832     0.00     0.00  __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > std::__miter_base<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >)
  0.00      0.56     0.00    48832     0.00     0.00  float const* std::__niter_base<float const*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >)
  0.00      0.56     0.00    48748     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_M_create_storage(unsigned long)
  0.00      0.56     0.00    48748     0.00     0.00  std::_Vector_base<float, std::allocator<float> >::_Vector_base(unsigned long, std::allocator<float> const&)
  0.00      0.56     0.00    45382     0.00     0.00  std::vector<float, std::allocator<float> >::max_size() const
  0.00      0.56     0.00    45382     0.00     0.00  std::allocator_traits<std::allocator<float> >::max_size(std::allocator<float> const&)
  0.00      0.56     0.00    45363     0.00     0.00  float* std::__uninitialized_move_if_noexcept_a<float*, float*, std::allocator<float> >(float*, float*, float*, std::allocator<float>&)
  0.00      0.56     0.00    43409     0.00     0.00  __gnu_cxx::new_allocator<float>::new_allocator()
  0.00      0.56     0.00    43409     0.00     0.00  std::allocator<float>::allocator()
  0.00      0.56     0.00    43000     0.00     0.00  luke::Gripper::step_x(int)
  0.00      0.56     0.00    43000     0.00     0.00  luke::Gripper::set_x_m(double)
  0.00      0.56     0.00    42197     0.00     0.00  luke::Gripper::set_z_m(double)
  0.00      0.56     0.00    41856     0.00     0.00  float const& std::forward<float const&>(std::remove_reference<float const&>::type&)
  0.00      0.56     0.00    41352     0.00     0.00  void arma::arma_check<char [32]>(bool, char const (&) [32])
  0.00      0.56     0.00    41352     0.00     0.00  void arma::arma_check<char [63]>(bool, char const (&) [63])
  0.00      0.56     0.00    41352     0.00     0.00  arma::subview_col<double>::subview_col(arma::Mat<double> const&, unsigned long long)
  0.00      0.56     0.00    41352     0.00     0.00  arma::subview_col<double>::~subview_col()
  0.00      0.56     0.00    41352     0.00     0.00  arma::quasi_unwrap<arma::subview<double> >::quasi_unwrap(arma::subview<double> const&)
  0.00      0.56     0.00    41352     0.00     0.00  arma::quasi_unwrap<arma::subview<double> >::~quasi_unwrap()
  0.00      0.56     0.00    41352     0.00     0.00  void arma::arma_assert_blas_size<arma::Mat<double> >(arma::Mat<double> const&)
  0.00      0.56     0.00    41352     0.00     0.00  arma::Col<double>::Col<arma::fill::fill_zeros>(unsigned long long, arma::fill::fill_class<arma::fill::fill_zeros> const&)
  0.00      0.56     0.00    41352     0.00     0.00  arma::Mat<double>::set_size(unsigned long long, unsigned long long)
  0.00      0.56     0.00    41352     0.00     0.00  arma::Mat<double>::Mat(arma::arma_vec_indicator const&, unsigned long long, unsigned long long, unsigned int)
  0.00      0.56     0.00    41352     0.00     0.00  arma::Mat<double>::Mat(arma::subview<double> const&, bool)
  0.00      0.56     0.00    41352     0.00     0.00  arma::Mat<double>::Mat()
  0.00      0.56     0.00    41352     0.00     0.00  void arma::lapack::geqrf<double>(int*, int*, double*, int*, double*, double*, int*, int*)
  0.00      0.56     0.00    41352     0.00     0.00  void arma::arrayops::inplace_set_small<double>(double*, double, unsigned long long)
  0.00      0.56     0.00    41352     0.00     0.00  arma::podarray<double>::~podarray()
  0.00      0.56     0.00    40900     0.00     0.00  luke::Gripper::step_z(int)
  0.00      0.56     0.00    40112     0.00     0.00  float* std::__copy_move_a<false, float*, float*>(float*, float*, float*)
  0.00      0.56     0.00    39629     0.00     0.00  luke::myNum::operator[](int)
  0.00      0.56     0.00    34754     0.00     0.00  float* std::__copy_move_a<false, float const*, float*>(float const*, float const*, float*)
  0.00      0.56     0.00    31392     0.00     0.00  std::move_iterator<float*> std::make_move_iterator<float*>(float*)
  0.00      0.56     0.00    26037     0.00     0.00  luke::myNum::myNum()
  0.00      0.56     0.00    24765     0.00     0.00  __gnu_cxx::__enable_if<std::__is_scalar<float>::__value, float*>::__type std::__fill_n_a<float*, unsigned long, float>(float*, unsigned long, float const&)
  0.00      0.56     0.00    24765     0.00     0.00  float* std::fill_n<float*, unsigned long, float>(float*, unsigned long, float const&)
  0.00      0.56     0.00    24435     0.00     0.00  luke::SlidingWindow<float>::~SlidingWindow()
  0.00      0.56     0.00    24416     0.00     0.00  luke::SlidingWindow<float>::SlidingWindow(luke::SlidingWindow<float> const&)
  0.00      0.56     0.00    24416     0.00     0.00  MjType::Sensor::get_n_readings(float)
  0.00      0.56     0.00    24416     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<float> >::_S_select_on_copy(std::allocator<float> const&)
  0.00      0.56     0.00    24416     0.00     0.00  __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::__normal_iterator<float*>(__gnu_cxx::__normal_iterator<float*, __gnu_cxx::__enable_if<std::__are_same<float*, float*>::__value, std::vector<float, std::allocator<float> > >::__type> const&)
  0.00      0.56     0.00    24416     0.00     0.00  __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::difference_type __gnu_cxx::operator-<float const*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > const&, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > const&)
  0.00      0.56     0.00    24416     0.00     0.00  bool __gnu_cxx::operator!=<float*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&)
  0.00      0.56     0.00    24416     0.00     0.00  std::vector<float, std::allocator<float> >::end() const
  0.00      0.56     0.00    24416     0.00     0.00  std::vector<float, std::allocator<float> >::begin() const
  0.00      0.56     0.00    24416     0.00     0.00  std::vector<float, std::allocator<float> >::cbegin() const
  0.00      0.56     0.00    24416     0.00     0.00  std::allocator_traits<std::allocator<float> >::select_on_container_copy_construction(std::allocator<float> const&)
  0.00      0.56     0.00    24416     0.00     0.00  float* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*)
  0.00      0.56     0.00    24416     0.00     0.00  float* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, float*)
  0.00      0.56     0.00    24416     0.00     0.00  void std::vector<float, std::allocator<float> >::_M_range_insert<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, std::forward_iterator_tag)
  0.00      0.56     0.00    24416     0.00     0.00  void std::vector<float, std::allocator<float> >::_M_insert_dispatch<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, std::__false_type)
  0.00      0.56     0.00    24416     0.00     0.00  __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > std::vector<float, std::allocator<float> >::insert<__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, void>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >)
